age,height_cm,weight_kgs,overall_rating,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),body_type,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,region,position_attacker,position_midfielder,position_defender,position_goalkeeper
27.0,185.42,79.8,78,1,2,3,1,2,15,17,57.0,75.0,19,76.0,10,14,67.0,78.0,69.0,76.0,68.0,68.0,74.0,68.0,79.0,71.0,15,36,16,12,71.0,19,10,12,10,12,0,0,0,1
27.0,154.94,79.8,78,1,1,4,3,2,55,82,57.0,75.0,71,76.0,68,75,67.0,78.0,69.0,76.0,68.0,68.0,67.0,70.0,75.0,71.0,73,86,25,84,71.0,77,20,24,15,7,1,0,0,0
28.0,190.5,79.8,78,1,3,4,3,1,69,76,58.0,75.0,77,76.0,71,45,67.0,78.0,67.0,66.0,73.0,68.0,74.0,68.0,75.0,68.0,68,80,52,83,72.0,90,50,36,28,0,1,0,0,0
28.0,170.18,78.0,78,0,2,3,4,1,80,60,53.0,71.0,59,75.0,78,51,70.0,76.0,69.0,75.0,74.0,71.0,77.0,68.0,75.0,68.0,62,71,74,79,77.0,53,69,77,76,12,1,1,1,0
27.0,152.4,78.0,78,1,2,4,3,0,77,72,58.0,71.0,62,71.0,81,77,70.0,74.0,69.0,75.0,74.0,71.0,74.0,68.0,75.0,67.0,78,70,76,69,77.0,72,70,77,78,3,1,1,0,0
29.0,182.88,78.0,78,1,2,3,4,1,78,58,58.0,71.0,67,74.0,76,68,70.0,75.0,67.0,63.0,74.0,71.0,74.0,73.0,72.0,67.0,74,65,73,75,77.0,68,52,70,70,7,1,1,0,0
29.0,182.88,78.0,78,1,1,3,1,0,15,12,58.0,74.0,13,75.0,11,12,70.0,75.0,66.0,63.0,65.0,71.0,77.0,73.0,72.0,68.0,17,33,19,15,56.0,31,20,11,12,12,0,0,0,1
29.0,187.96,78.0,78,1,2,3,3,1,33,81,58.0,72.0,80,76.0,49,28,68.0,76.0,66.0,67.0,65.0,72.0,77.0,74.0,72.0,68.0,56,60,24,80,56.0,64,49,21,17,12,1,0,0,0
28.0,182.88,78.0,78,1,2,3,2,0,46,56,58.0,72.0,70,76.0,46,25,68.0,76.0,66.0,67.0,65.0,72.0,80.0,75.0,73.0,68.0,72,76,79,36,56.0,51,83,82,78,10,0,0,1,0
28.0,182.88,74.8,78,1,2,5,3,0,78,33,64.0,72.0,41,74.0,75,39,70.0,75.0,66.0,67.0,71.0,72.0,81.0,75.0,73.0,68.0,51,74,76,64,60.0,49,79,78,78,12,0,0,1,0
26.0,152.4,73.9,78,0,2,4,3,0,82,78,64.0,72.0,69,74.0,76,61,70.0,75.0,75.0,76.0,77.0,74.0,81.0,75.0,73.0,67.0,84,62,61,74,71.0,64,44,55,52,2,1,1,0,0
26.0,182.88,73.9,78,0,2,2,3,1,70,77,54.0,74.0,85,78.0,77,75,68.0,76.0,75.0,76.0,77.0,74.0,77.0,75.0,73.0,67.0,87,66,75,75,71.0,57,75,71,66,12,1,1,0,0
25.0,172.72,73.9,78,1,1,4,4,0,75,80,54.0,75.0,76,78.0,81,69,68.0,76.0,78.0,76.0,77.0,74.0,77.0,60.0,73.0,67.0,81,47,18,75,74.0,75,30,31,18,12,1,0,0,0
24.0,195.58,73.0,78,1,1,2,1,1,20,11,54.0,75.0,16,80.0,18,16,68.0,76.0,85.0,76.0,88.0,71.0,76.0,60.0,73.0,64.0,14,27,20,13,73.0,26,22,12,16,2,0,0,0,1
25.0,162.56,73.0,78,1,1,4,4,2,77,70,54.0,75.0,43,80.0,70,67,65.0,78.0,85.0,76.0,88.0,71.0,60.0,63.0,73.0,64.0,69,65,45,74,71.0,60,45,53,42,6,1,1,0,0
25.0,154.94,76.2,78,0,2,1,4,0,65,75,64.0,75.0,75,78.0,78,74,65.0,78.0,67.0,51.0,65.0,67.0,60.0,63.0,72.0,71.0,66,60,45,80,73.0,69,38,40,37,6,1,1,0,0
25.0,187.96,76.2,78,1,1,3,1,1,15,12,64.0,75.0,13,81.0,21,12,69.0,78.0,67.0,60.0,65.0,67.0,76.0,63.0,72.0,71.0,15,19,26,12,74.0,13,16,20,15,7,0,0,0,1
25.0,187.96,76.2,78,0,1,5,3,1,68,68,64.0,75.0,61,76.0,74,73,69.0,80.0,67.0,60.0,65.0,67.0,76.0,75.0,75.0,74.0,78,79,71,73,73.0,66,72,76,72,7,0,1,0,0
26.0,185.42,79.8,78,1,2,3,4,0,68,68,64.0,75.0,67,76.0,65,62,64.0,80.0,67.0,60.0,65.0,67.0,77.0,66.0,77.0,74.0,77,72,72,76,73.0,58,74,77,72,12,1,1,0,0
26.0,182.88,79.8,78,1,1,4,2,1,74,33,71.0,74.0,41,75.0,67,55,78.0,80.0,67.0,64.0,71.0,68.0,77.0,73.0,79.0,75.0,58,79,74,74,74.0,36,77,77,80,1,0,0,1,0
26.0,182.88,78.0,78,0,2,2,3,1,79,64,73.0,76.0,68,75.0,79,75,64.0,80.0,69.0,74.0,73.0,68.0,78.0,73.0,79.0,75.0,69,66,57,74,73.0,64,59,59,57,10,1,1,1,0
26.0,154.94,78.0,78,1,1,4,3,1,50,53,71.0,75.0,54,76.0,61,68,62.0,80.0,69.0,74.0,73.0,68.0,78.0,75.0,79.0,75.0,69,72,75,62,65.0,68,77,76,71,12,0,1,0,0
26.0,154.94,78.0,78,0,1,3,3,2,62,79,71.0,75.0,77,76.0,68,52,62.0,80.0,69.0,74.0,76.0,68.0,79.0,73.0,79.0,75.0,69,72,24,77,71.0,66,37,29,16,12,1,0,0,0
26.0,187.96,76.2,78,0,2,3,3,1,79,57,62.0,75.0,55,75.0,77,74,66.0,80.0,69.0,74.0,76.0,68.0,78.0,74.0,79.0,75.0,67,73,74,61,65.0,67,80,79,74,12,0,0,1,0
24.0,182.88,72.1,78,0,2,3,4,0,74,74,62.0,76.0,78,75.0,70,73,62.0,80.0,79.0,79.0,83.0,73.0,79.0,74.0,79.0,65.0,79,85,26,77,65.0,74,45,30,30,12,1,0,0,0
26.0,170.18,69.9,78,1,1,3,4,0,79,71,62.0,75.0,66,75.0,59,56,66.0,80.0,79.0,79.0,83.0,73.0,79.0,73.0,79.0,65.0,66,63,72,78,70.0,64,61,78,79,12,1,1,1,0
24.0,172.72,69.9,78,1,2,4,4,0,72,71,58.0,76.0,60,75.0,77,70,66.0,79.0,79.0,79.0,83.0,73.0,75.0,73.0,79.0,65.0,73,64,38,73,70.0,71,26,27,28,12,1,1,0,0
24.0,152.4,69.9,78,1,1,3,3,0,60,65,58.0,77.0,43,80.0,52,62,66.0,80.0,76.0,67.0,83.0,87.0,62.0,73.0,80.0,64.0,64,75,77,64,70.0,45,60,77,76,12,0,1,0,0
24.0,187.96,69.9,78,1,1,3,1,1,15,12,53.0,77.0,14,80.0,17,13,75.0,80.0,68.0,67.0,71.0,70.0,62.0,66.0,80.0,68.0,16,32,23,14,73.0,18,11,14,12,10,0,0,0,1
24.0,172.72,69.9,78,1,2,4,4,0,74,63,53.0,78.0,60,81.0,74,69,75.0,80.0,68.0,67.0,71.0,70.0,62.0,66.0,80.0,68.0,60,80,70,72,74.0,60,71,66,62,12,1,1,0,0
24.0,190.5,68.9,78,1,2,2,3,0,64,54,56.0,78.0,68,79.0,68,38,67.0,80.0,75.0,68.0,82.0,83.0,63.0,73.0,80.0,64.0,73,74,80,68,75.0,40,77,78,76,12,0,1,0,0
24.0,172.72,68.9,78,1,1,4,4,0,78,76,56.0,78.0,65,78.0,74,75,75.0,79.0,76.0,74.0,82.0,83.0,76.0,64.0,80.0,64.0,72,52,51,73,75.0,66,35,55,48,2,1,1,0,0
24.0,172.72,74.8,78,1,1,3,4,1,82,65,67.0,78.0,59,79.0,79,51,75.0,80.0,76.0,77.0,80.0,75.0,81.0,73.0,80.0,71.0,64,68,69,75,75.0,78,66,76,75,12,1,1,1,0
24.0,182.88,74.8,78,1,2,3,3,1,72,57,67.0,78.0,68,79.0,72,68,67.0,80.0,76.0,77.0,80.0,75.0,81.0,73.0,79.0,74.0,78,70,72,71,75.0,68,72,73,69,6,0,1,0,0
24.0,154.94,78.0,78,1,2,3,4,1,74,75,56.0,78.0,66,78.0,78,83,75.0,79.0,75.0,77.0,75.0,74.0,81.0,64.0,79.0,74.0,79,78,76,72,75.0,71,74,77,69,12,0,1,0,0
24.0,190.5,78.0,78,1,1,3,2,1,54,50,67.0,78.0,48,79.0,43,35,75.0,79.0,76.0,77.0,75.0,74.0,81.0,64.0,75.0,74.0,55,74,79,52,74.0,39,78,79,76,12,0,1,1,0
24.0,187.96,77.1,78,0,2,2,4,0,65,62,67.0,78.0,67,78.0,69,62,74.0,79.0,74.0,77.0,75.0,75.0,74.0,65.0,75.0,78.0,79,74,77,68,71.0,87,65,71,60,6,0,1,0,0
26.0,152.4,77.1,78,0,2,3,4,0,78,60,67.0,76.0,49,77.0,61,60,68.0,78.0,74.0,79.0,75.0,75.0,74.0,65.0,75.0,72.0,66,72,64,68,71.0,49,64,64,68,7,1,1,0,0
26.0,154.94,77.1,78,1,2,3,2,1,36,30,74.0,76.0,31,76.0,35,28,68.0,76.0,79.0,78.0,76.0,75.0,76.0,67.0,75.0,72.0,41,75,79,31,68.0,50,80,80,77,6,0,0,1,0
26.0,154.94,76.2,78,1,1,3,4,0,72,73,68.0,76.0,66,76.0,82,76,65.0,76.0,79.0,78.0,76.0,75.0,74.0,71.0,77.0,72.0,74,73,31,71,60.0,54,68,37,32,7,1,1,0,0
27.0,154.94,77.1,78,1,2,3,3,1,40,79,74.0,75.0,72,76.0,69,60,65.0,76.0,78.0,77.0,76.0,74.0,76.0,73.0,77.0,76.0,66,70,24,80,60.0,71,51,29,26,7,1,0,0,0
26.0,175.26,76.2,78,1,1,4,2,1,60,29,75.0,73.0,22,74.0,51,48,63.0,76.0,78.0,78.0,76.0,74.0,76.0,76.0,74.0,76.0,27,81,80,49,72.0,41,72,80,81,6,0,0,1,0
23.0,187.96,78.9,78,1,1,4,3,1,46,61,77.0,73.0,53,69.0,45,59,63.0,72.0,77.0,75.0,76.0,72.0,75.0,76.0,77.0,77.0,77,88,82,75,61.0,57,81,83,76,7,0,1,0,0
24.0,154.94,78.9,78,1,1,4,4,1,67,78,78.0,73.0,67,74.0,73,64,63.0,76.0,71.0,75.0,66.0,62.0,70.0,76.0,77.0,78.0,65,32,21,79,61.0,69,50,20,15,6,1,0,0,0
23.0,182.88,78.9,78,1,1,3,2,1,58,42,77.0,73.0,35,74.0,35,29,63.0,75.0,71.0,75.0,66.0,61.0,70.0,73.0,78.0,78.0,36,77,77,36,61.0,39,77,80,81,12,0,0,1,0
23.0,195.58,78.0,78,1,1,2,2,1,43,51,75.0,73.0,41,71.0,38,30,63.0,75.0,72.0,75.0,66.0,62.0,70.0,73.0,79.0,77.0,50,80,75,48,61.0,53,77,80,75,7,0,0,1,0
24.0,187.96,78.0,78,1,2,3,3,1,65,30,77.0,73.0,30,73.0,45,29,68.0,75.0,72.0,75.0,66.0,62.0,70.0,73.0,79.0,77.0,31,69,79,53,59.0,37,76,81,76,12,0,0,1,0
25.0,154.94,78.0,78,1,1,3,4,1,60,61,75.0,73.0,46,71.0,55,46,64.0,75.0,73.0,73.0,69.0,67.0,72.0,70.0,79.0,77.0,65,83,82,66,59.0,58,41,83,79,7,0,1,0,0
29.0,172.72,77.1,78,1,1,3,4,1,77,49,77.0,73.0,52,71.0,62,33,68.0,75.0,73.0,73.0,70.0,70.0,73.0,66.0,82.0,71.0,45,72,76,64,70.0,38,73,79,79,12,0,0,1,0
29.0,190.5,77.1,78,1,2,4,3,1,68,80,72.0,73.0,67,73.0,69,74,68.0,75.0,72.0,71.0,70.0,70.0,80.0,66.0,82.0,71.0,76,67,43,77,70.0,76,31,33,34,6,1,0,0,0
26.0,175.26,83.9,78,0,1,4,3,1,73,74,72.0,71.0,56,73.0,80,76,68.0,76.0,73.0,71.0,69.0,67.0,80.0,77.0,82.0,79.0,79,73,74,74,70.0,68,55,75,65,12,0,1,0,0
26.0,198.12,84.8,78,1,1,3,3,0,42,81,72.0,71.0,67,76.0,40,37,64.0,76.0,68.0,70.0,66.0,67.0,80.0,73.0,82.0,86.0,62,73,34,82,70.0,77,37,23,26,12,1,0,0,0
26.0,185.42,83.9,78,1,1,4,4,1,78,66,72.0,75.0,68,76.0,72,48,68.0,76.0,68.0,70.0,66.0,69.0,80.0,73.0,79.0,79.0,77,71,73,73,72.0,58,72,71,72,6,1,1,0,0
26.0,187.96,83.9,78,1,1,3,3,1,50,81,55.0,75.0,68,73.0,35,36,68.0,76.0,68.0,70.0,65.0,67.0,80.0,73.0,79.0,79.0,78,42,20,79,72.0,78,31,27,18,12,1,0,0,0
24.0,172.72,73.9,78,1,2,3,3,0,72,63,68.0,72.0,53,78.0,73,67,68.0,77.0,79.0,77.0,66.0,69.0,80.0,66.0,79.0,76.0,65,82,77,65,72.0,73,68,74,73,12,0,1,0,0
22.0,182.88,73.9,78,1,1,4,4,0,65,75,52.0,75.0,59,78.0,79,75,65.0,79.0,79.0,77.0,65.0,69.0,74.0,66.0,77.0,76.0,76,61,69,71,72.0,69,67,76,54,12,1,1,0,0
22.0,152.4,73.0,78,1,2,5,4,1,65,74,47.0,79.0,71,80.0,76,58,73.0,79.0,79.0,77.0,76.0,76.0,70.0,66.0,77.0,66.0,71,80,54,81,74.0,61,49,54,39,12,1,0,0,0
22.0,187.96,73.0,78,1,1,3,3,1,69,26,43.0,79.0,24,80.0,41,29,73.0,79.0,80.0,79.0,79.0,76.0,74.0,66.0,78.0,66.0,26,70,81,51,76.0,26,78,80,77,12,0,0,1,0
22.0,154.94,73.0,78,1,1,3,4,1,73,65,43.0,76.0,65,81.0,76,71,72.0,79.0,80.0,83.0,79.0,76.0,76.0,66.0,77.0,67.0,70,48,62,69,72.0,65,53,57,46,12,1,1,0,0
22.0,154.94,77.1,78,1,1,4,4,0,69,70,42.0,74.0,70,83.0,75,79,72.0,81.0,80.0,83.0,78.0,70.0,70.0,65.0,77.0,67.0,75,78,70,72,69.0,52,67,72,66,2,1,1,0,0
23.0,152.4,73.0,78,1,3,5,4,1,78,75,42.0,76.0,63,84.0,63,63,72.0,81.0,80.0,83.0,79.0,76.0,70.0,65.0,77.0,66.0,76,45,22,69,76.0,66,39,39,27,3,1,1,0,0
23.0,187.96,72.1,78,1,1,2,1,2,17,11,42.0,76.0,11,84.0,13,15,72.0,81.0,80.0,83.0,78.0,70.0,65.0,65.0,77.0,67.0,13,43,18,14,76.0,23,17,21,22,7,0,0,0,1
23.0,162.56,72.1,78,1,1,4,4,1,63,64,42.0,75.0,57,84.0,75,42,66.0,81.0,82.0,85.0,78.0,70.0,65.0,66.0,76.0,67.0,55,67,21,76,76.0,63,42,30,29,12,1,1,0,0
23.0,187.96,72.1,78,1,1,3,4,0,58,53,46.0,75.0,45,83.0,46,49,66.0,78.0,69.0,75.0,68.0,76.0,65.0,74.0,76.0,67.0,62,66,66,60,76.0,50,74,72,64,7,0,1,0,0
22.0,152.4,69.9,78,1,3,4,4,0,68,66,62.0,74.0,70,79.0,69,58,66.0,78.0,81.0,77.0,83.0,78.0,65.0,74.0,76.0,64.0,58,45,32,70,76.0,61,38,30,41,4,1,1,0,0
22.0,182.88,72.1,78,1,2,3,2,1,48,41,62.0,75.0,55,77.0,56,50,68.0,78.0,81.0,77.0,70.0,76.0,69.0,75.0,81.0,67.0,43,80,81,39,66.0,61,78,77,79,12,0,0,1,0
22.0,175.26,69.9,78,1,1,3,3,1,79,30,62.0,75.0,58,77.0,76,48,68.0,78.0,81.0,77.0,75.0,76.0,69.0,75.0,81.0,68.0,48,78,77,42,66.0,48,78,78,77,12,0,0,1,0
24.0,152.4,69.9,78,0,1,3,3,1,76,43,60.0,75.0,42,76.0,67,64,68.0,76.0,81.0,77.0,75.0,76.0,69.0,69.0,76.0,68.0,38,68,74,74,66.0,52,74,76,80,12,0,0,1,0
25.0,185.42,69.9,78,1,1,3,4,0,78,68,60.0,75.0,53,76.0,74,69,69.0,75.0,81.0,77.0,83.0,78.0,70.0,61.0,81.0,64.0,70,71,66,77,68.0,53,70,68,63,12,0,1,0,0
31.0,167.64,71.2,78,0,1,3,4,0,78,45,60.0,75.0,55,75.0,54,49,69.0,74.0,84.0,76.0,79.0,71.0,72.0,61.0,81.0,68.0,68,73,75,69,68.0,49,75,77,76,7,1,1,1,0
31.0,175.26,71.2,78,0,1,5,4,1,74,73,60.0,75.0,77,75.0,86,74,75.0,75.0,84.0,74.0,79.0,70.0,73.0,61.0,76.0,68.0,68,42,32,78,72.0,73,17,28,21,7,1,1,0,0
31.0,175.26,74.8,78,1,1,3,4,1,76,69,60.0,76.0,71,76.0,76,68,59.0,76.0,84.0,74.0,79.0,70.0,73.0,61.0,76.0,68.0,74,73,72,76,68.0,64,78,75,77,7,1,1,1,0
27.0,187.96,82.1,78,1,1,3,2,1,71,56,60.0,76.0,45,75.0,81,77,75.0,76.0,72.0,73.0,71.0,65.0,73.0,61.0,76.0,69.0,72,77,76,52,72.0,67,80,76,76,7,0,1,0,0
25.0,193.04,82.1,78,1,2,3,1,0,13,6,60.0,75.0,9,75.0,13,12,75.0,76.0,72.0,73.0,71.0,65.0,72.0,61.0,76.0,69.0,9,20,17,4,72.0,16,20,14,12,12,0,0,0,1
22.0,154.94,84.8,78,0,1,4,4,2,79,70,62.0,76.0,70,75.0,84,87,75.0,78.0,69.0,73.0,55.0,55.0,73.0,68.0,81.0,70.0,84,79,64,69,72.0,66,54,68,58,2,0,1,0,0
21.0,154.94,82.1,78,1,2,4,5,0,69,63,62.0,76.0,64,75.0,70,54,70.0,78.0,69.0,77.0,71.0,65.0,75.0,68.0,78.0,70.0,64,46,39,73,68.0,57,44,50,32,3,1,1,0,0
22.0,190.5,73.0,78,1,1,3,3,2,68,73,59.0,76.0,73,75.0,57,49,74.0,78.0,84.0,79.0,75.0,70.0,75.0,68.0,81.0,69.0,73,80,37,77,72.0,60,35,27,15,7,1,0,0,0
22.0,154.94,68.0,78,1,1,2,3,1,76,59,59.0,76.0,48,78.0,65,55,72.0,79.0,84.0,79.0,75.0,75.0,60.0,68.0,81.0,72.0,62,67,71,71,72.0,46,74,73,75,3,0,0,1,0
22.0,175.26,68.0,78,1,1,3,3,0,78,66,58.0,76.0,58,79.0,65,57,70.0,79.0,84.0,83.0,75.0,75.0,75.0,68.0,78.0,72.0,57,53,53,73,72.0,58,58,51,42,12,1,1,0,0
22.0,152.4,67.1,78,1,1,3,3,0,57,42,58.0,75.0,37,80.0,55,34,68.0,79.0,85.0,83.0,77.0,77.0,72.0,58.0,78.0,63.0,54,75,79,55,72.0,56,77,80,77,6,0,1,0,0
23.0,172.72,67.1,78,0,1,4,3,1,83,71,58.0,76.0,69,79.0,80,68,65.0,79.0,85.0,83.0,79.0,77.0,72.0,58.0,73.0,56.0,82,27,29,73,73.0,64,43,33,30,10,1,0,0,0
23.0,175.26,68.0,78,0,2,3,5,1,64,75,58.0,76.0,72,79.0,65,52,65.0,79.0,85.0,83.0,84.0,82.0,74.0,58.0,73.0,58.0,65,52,37,72,73.0,69,32,32,32,7,1,1,0,0
29.0,175.26,68.0,79,1,3,3,3,0,72,74,58.0,75.0,71,79.0,76,74,65.0,79.0,85.0,85.0,84.0,82.0,76.0,58.0,70.0,58.0,65,65,35,76,73.0,74,37,39,36,12,1,1,0,0
31.0,175.26,74.8,79,1,3,5,4,1,76,72,58.0,75.0,72,78.0,77,79,68.0,79.0,82.0,85.0,79.0,78.0,74.0,65.0,70.0,63.0,78,33,37,76,73.0,77,34,37,44,12,1,1,0,0
31.0,154.94,74.8,79,1,2,2,3,2,78,60,62.0,75.0,64,78.0,70,66,69.0,80.0,77.0,75.0,72.0,78.0,76.0,69.0,70.0,68.0,66,80,81,68,73.0,55,77,78,76,6,0,0,1,0
33.0,182.88,81.2,79,1,2,2,2,1,60,23,62.0,72.0,52,78.0,47,35,69.0,80.0,67.0,62.0,71.0,78.0,74.0,70.0,66.0,75.0,41,76,84,30,70.0,31,78,83,80,12,0,0,1,0
33.0,175.26,81.2,79,1,2,3,3,1,77,67,67.0,77.0,70,78.0,78,77,68.0,79.0,67.0,62.0,71.0,64.0,76.0,70.0,66.0,75.0,74,81,80,73,70.0,71,79,76,71,12,0,1,0,0
30.0,187.96,76.2,79,1,3,3,2,0,36,40,67.0,72.0,34,76.0,33,32,68.0,79.0,67.0,62.0,71.0,64.0,76.0,70.0,63.0,70.0,29,84,79,40,74.0,43,78,81,79,12,0,0,1,0
30.0,154.94,76.2,79,0,3,2,4,1,62,82,68.0,72.0,73,76.0,62,68,62.0,79.0,67.0,62.0,71.0,64.0,76.0,70.0,63.0,68.0,79,60,22,81,74.0,75,11,24,12,12,1,0,0,0
30.0,154.94,79.8,79,1,2,3,4,0,79,74,68.0,73.0,71,68.0,80,85,62.0,74.0,55.0,61.0,58.0,55.0,81.0,70.0,66.0,70.0,77,67,75,72,71.0,64,76,74,71,2,1,1,1,0
30.0,182.88,76.2,79,1,2,3,1,1,11,10,68.0,72.0,12,76.0,10,13,62.0,80.0,72.0,74.0,74.0,64.0,81.0,70.0,56.0,64.0,12,20,25,16,71.0,26,11,13,12,7,0,0,0,1
31.0,187.96,79.8,79,1,2,3,3,1,58,70,68.0,73.0,53,73.0,54,32,49.0,77.0,55.0,61.0,53.0,58.0,81.0,69.0,66.0,70.0,72,86,82,75,62.0,66,73,79,80,2,0,1,0,0
31.0,172.72,83.9,79,1,1,3,3,0,56,79,72.0,73.0,78,76.0,49,50,49.0,80.0,55.0,49.0,44.0,58.0,77.0,72.0,66.0,77.0,80,62,26,79,62.0,69,42,23,20,12,1,0,0,0
31.0,190.5,83.9,79,1,2,2,1,1,24,14,72.0,73.0,12,76.0,25,25,56.0,78.0,57.0,61.0,53.0,61.0,77.0,72.0,66.0,77.0,13,45,20,12,69.0,23,26,15,11,12,0,0,0,1
31.0,190.5,73.0,79,1,2,3,3,0,69,69,72.0,75.0,69,73.0,62,60,56.0,77.0,74.0,69.0,75.0,76.0,77.0,72.0,75.0,64.0,72,76,81,73,69.0,54,73,78,76,12,0,1,0,0
30.0,175.26,77.1,79,1,3,3,3,1,64,84,72.0,73.0,74,76.0,67,52,58.0,78.0,77.0,69.0,73.0,74.0,75.0,71.0,75.0,69.0,66,59,26,86,70.0,74,21,29,25,0,1,0,0,0
30.0,152.4,77.1,79,1,3,4,4,1,72,78,69.0,76.0,76,76.0,80,78,70.0,78.0,77.0,69.0,73.0,74.0,76.0,72.0,75.0,69.0,76,60,24,83,70.0,78,31,20,26,12,1,0,0,0
30.0,152.4,73.0,79,1,2,3,3,1,82,61,69.0,78.0,64,76.0,60,53,70.0,78.0,77.0,69.0,75.0,75.0,75.0,71.0,75.0,62.0,66,78,79,75,70.0,55,77,82,80,6,0,0,1,0
31.0,190.5,73.0,79,1,2,2,2,1,36,48,69.0,78.0,42,76.0,39,41,74.0,78.0,70.0,68.0,73.0,74.0,75.0,71.0,75.0,68.0,30,83,78,39,76.0,51,74,81,71,7,0,0,1,0
30.0,152.4,77.1,79,1,3,5,4,0,74,71,69.0,78.0,72,77.0,77,66,74.0,78.0,68.0,68.0,73.0,72.0,75.0,71.0,75.0,69.0,71,76,63,74,76.0,70,61,62,62,12,0,1,0,0
30.0,154.94,78.9,79,1,2,3,3,0,74,45,69.0,81.0,57,77.0,70,63,74.0,78.0,54.0,55.0,69.0,68.0,72.0,74.0,75.0,72.0,53,74,79,62,76.0,61,85,79,80,1,0,1,1,0
29.0,182.88,78.0,79,1,3,4,3,1,72,80,74.0,81.0,79,73.0,85,72,75.0,77.0,68.0,68.0,78.0,72.0,72.0,70.0,75.0,68.0,80,50,30,80,76.0,80,31,32,30,6,1,0,0,0
29.0,187.96,78.9,79,0,3,2,2,1,58,23,67.0,82.0,20,68.0,50,30,69.0,74.0,68.0,72.0,69.0,68.0,68.0,74.0,70.0,72.0,38,87,81,36,73.0,40,74,82,78,12,0,0,1,0
29.0,175.26,78.9,79,0,2,3,3,0,73,64,70.0,81.0,59,73.0,72,53,69.0,76.0,68.0,72.0,66.0,60.0,78.0,70.0,70.0,72.0,75,84,78,71,73.0,65,76,80,78,12,0,1,1,0
31.0,154.94,78.0,79,1,1,3,2,2,68,60,74.0,78.0,66,73.0,68,54,76.0,76.0,61.0,62.0,66.0,60.0,76.0,74.0,75.0,80.0,58,81,80,63,65.0,49,77,80,78,7,0,0,1,0
31.0,182.88,78.0,79,0,3,3,3,1,60,66,70.0,77.0,48,73.0,72,77,76.0,77.0,68.0,72.0,67.0,60.0,78.0,72.0,75.0,80.0,75,76,78,69,73.0,75,79,80,78,12,0,1,0,0
31.0,182.88,76.2,79,1,2,2,3,0,62,54,61.0,76.0,41,73.0,65,53,70.0,77.0,68.0,72.0,67.0,60.0,78.0,72.0,77.0,80.0,68,84,82,59,73.0,54,75,80,81,7,0,1,0,0
31.0,187.96,74.8,79,1,2,3,3,2,68,77,70.0,74.0,74,73.0,57,56,75.0,77.0,68.0,72.0,71.0,64.0,79.0,72.0,75.0,72.0,74,80,51,81,73.0,78,54,39,58,7,1,0,0,0
31.0,175.26,76.2,79,1,3,3,4,1,78,68,61.0,74.0,68,73.0,62,68,70.0,77.0,68.0,73.0,71.0,64.0,79.0,72.0,72.0,77.0,74,62,31,77,69.0,62,30,32,31,6,1,1,0,0
30.0,152.4,79.8,79,1,1,3,3,0,83,54,68.0,74.0,58,73.0,82,56,67.0,77.0,68.0,73.0,69.0,64.0,79.0,70.0,75.0,70.0,68,76,72,74,69.0,61,71,72,81,7,0,0,1,0
30.0,187.96,74.8,79,1,3,4,3,0,60,83,68.0,74.0,75,73.0,64,54,67.0,78.0,77.0,77.0,74.0,73.0,79.0,70.0,75.0,70.0,60,68,42,87,69.0,70,46,32,28,10,1,0,0,0
30.0,187.96,74.8,79,1,2,3,1,1,15,10,60.0,76.0,12,75.0,11,10,75.0,78.0,77.0,77.0,74.0,73.0,76.0,70.0,76.0,70.0,14,32,21,15,69.0,24,20,12,13,12,0,0,0,1
30.0,172.72,74.8,79,0,2,3,4,2,78,55,59.0,78.0,76,75.0,72,68,70.0,78.0,77.0,77.0,80.0,76.0,72.0,78.0,76.0,72.0,78,82,78,78,72.0,64,80,78,80,11,0,1,1,0
30.0,152.4,73.9,79,1,2,3,3,0,73,61,68.0,78.0,57,75.0,49,46,75.0,78.0,77.0,77.0,80.0,77.0,72.0,78.0,76.0,68.0,57,65,71,77,76.0,41,76,76,80,2,0,0,1,0
29.0,172.72,73.9,79,1,3,4,4,1,63,77,59.0,79.0,78,74.0,73,49,75.0,78.0,77.0,77.0,80.0,77.0,77.0,79.0,76.0,72.0,75,52,67,80,76.0,74,30,35,43,7,1,1,0,0
29.0,152.4,73.9,79,0,2,4,4,0,80,77,62.0,79.0,73,78.0,83,82,75.0,80.0,75.0,73.0,78.0,76.0,73.0,79.0,76.0,68.0,75,58,35,74,79.0,90,57,35,30,6,1,1,0,0
29.0,182.88,73.9,79,1,2,3,2,1,62,61,59.0,79.0,60,78.0,62,57,75.0,80.0,70.0,72.0,77.0,77.0,73.0,79.0,76.0,72.0,60,89,82,63,79.0,65,78,85,77,6,0,1,0,0
29.0,152.4,73.9,79,1,2,3,3,0,73,63,59.0,78.0,66,74.0,82,79,76.0,78.0,70.0,71.0,77.0,75.0,77.0,65.0,76.0,66.0,73,58,82,72,79.0,71,80,76,74,12,0,1,1,0
